y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
1852.4008761206194,979.608598207009,218.0163331005182,3.4113974316748576,0.10111505629782709,4.242167850672267,1566.0,0.005912130752113912,0,5
1621.2113116241558,1927.9627986692208,220.3039942974776,3.368831714358751,0.02449809584743253,4.464270879503276,1887.0,0.004564098333218506,0,7
1156.7722287504896,1184.033490011751,226.81161304222616,3.382230471334278,0.031162859342535522,4.419850273737074,1489.0,0.0063629355851920165,0,9
1052.477481416703,1042.9630520332314,101.58992538730341,3.42222602374337,0.06998440597663985,2.176609682543886,779.0,0.021430664027270115,0,13
901.8236943568174,950.9415819605094,190.0979823764604,3.428385389886416,0.02160956183641364,3.4648072497637368,1294.0,0.007885682405475613,0,15
966.5363992575789,1503.38049082285,215.39551736031228,3.433185132895304,0.02499221592487794,3.953433913191956,1316.0,0.007678369075508923,0,16
238.24269055264492,2503.8392766604697,131.4183621593079,3.439793375890281,0.08693311063288428,2.6208157402059036,958.0,0.01341920371031786,0,20
491.8059175226123,1346.8247738770503,144.877805706467,3.433050354803611,0.06460031578741267,2.5541848315566007,921.0,0.01454297521365877,0,25
615.958829533855,355.9081320176931,130.55216034686694,3.4500272446912565,0.01962298004099656,1.9989272594790788,785.0,0.021010214711411748,0,26
299.93916305239713,1593.2538975501113,189.47609389573358,3.4486877833504774,0.01971675511249328,3.5092278555299385,1473.0,0.006465375100988428,0,28
1051.6593870434942,1043.1079097082034,116.78915510313007,3.5003604669789037,0.08337140959808775,2.2076129520320054,789.0,0.020777618405791058,1,13
1155.9481447124303,1184.5664192949907,231.04920022237883,3.4370431050719237,0.023415579511425266,4.372359633150768,1490.0,0.006368921318514328,1,9
1852.1169043509856,978.0515941502407,235.95738824194513,3.439061126199897,0.06593974398436162,3.857964382191854,1628.0,0.005603889378149172,1,5
1621.219134259722,1927.073977806658,214.39565397258397,3.4103827918232246,0.05431395902396195,4.093728872214689,1897.0,0.004540701869134249,1,7
967.9189638575305,1501.9292902774132,244.91643886281287,3.3581990197634575,0.040654307902677246,4.500958445890497,1396.0,0.00702189074807526,1,16
901.8206080297052,950.0941053608726,184.71076136516334,3.4604317752960108,0.030342752131338906,3.2578365894064545,1292.0,0.007920299690407312,1,15
299.9529190207156,1594.0193555137057,204.85790869438745,3.4532267602263564,0.03633087797086948,3.6007667567123973,1552.0,0.006000863246615762,1,28
492.01823281907434,1349.413744740533,122.25460464456853,3.423733270731879,0.07112252907233112,2.464810577511462,868.0,0.016556431071442015,1,25
612.0925213317718,350.83034967374937,128.10585062422618,3.4936544690727804,0.01588969327190983,1.9932815974657914,788.0,0.020844891351622107,1,26
239.93195642948083,2504.8639128589616,151.51083454285677,3.464285375733522,0.04545847787178127,2.636275661164434,1006.0,0.012219781749446759,1,20
1155.9806411508746,1183.1741408400676,243.68446727261022,3.468469619663816,0.009284368302967288,3.8951428922005005,1562.0,0.005281263241294954,2,9
1622.7111813134213,1926.373444380624,226.04812584403572,3.4145570274433323,0.061427164230960125,4.371215912358339,1889.0,0.004054969147411425,2,7
1853.171643247463,980.6213895394224,221.76346866261517,3.3979346943921143,0.0649832340446931,4.263017498686104,1556.0,0.005310732213107791,2,5
1052.6091448249474,1043.258083030419,113.11062165295564,3.45956998049921,0.01984725812831139,2.207247638913617,785.0,0.018767057880578066,2,13
901.9542168674699,950.0067907995619,197.57030336550318,3.436005475171821,0.03106311830490136,3.6787460648560284,1312.0,0.006869543873188372,2,15
238.22484599589322,2502.3586584531145,126.46230590010958,3.4193054199792168,0.03321980091358148,2.510203197195878,948.0,0.012220683790056676,2,20
301.2694604393261,1594.8889955214331,202.9369446836461,3.3710280688522234,0.11060513647216451,3.8951428922005005,1549.0,0.005345531056929443,2,28
605.8876498002663,347.90845539280957,130.01121386855894,3.4081782662502578,0.03040548968964091,1.9908508115691448,783.0,0.01889122535063961,2,26
968.3076051015588,1500.721020311762,229.0560417441239,3.422714422770237,0.006073461407283575,3.9167825749349476,1361.0,0.006487159552811908,2,16
492.66033828098034,1347.0170866413532,125.38032176338723,3.524826883186988,0.02703984377172216,2.207247638913617,888.0,0.014020992719878275,2,25
1045.424778761062,1043.0334316617502,111.6703537324893,3.5004705400798,0.026681468760659202,2.196073819714637,788.0,0.020124172143629097,3,13
1853.7718209562563,980.7079348931841,215.87405647794884,3.438250519196771,0.08610860486989522,4.040775828274932,1558.0,0.00575282674295154,3,5
1621.9187997315694,1927.876426037772,229.0724601344338,3.422001594009661,0.02044740238708896,4.238422472049249,1883.0,0.004420422940145517,3,7
1157.5999418660983,1183.041178180409,226.6567789327477,3.438329574173142,0.009622700332627456,4.062736566472079,1483.0,0.006182899708778897,3,9
971.7100678525583,1501.8184485604254,239.50381077807833,3.344842286986343,0.023267526955285715,4.875283879766495,1410.0,0.006668104213907027,3,16
901.1309263311451,951.79017748602,180.64903240972606,3.5131824270687018,0.0286128014983132,3.008621133009053,1287.0,0.007684143068511266,3,15
243.51081750619323,2505.065235342692,132.9722697837213,3.530754347060957,0.021845185866103338,2.48156341627754,953.0,0.013107520692022983,3,20
302.6859914279269,1595.9342431761786,194.70390485589974,3.4594587330851687,0.07815686322379618,3.535678849740566,1548.0,0.005806680575388198,3,28
491.8151137197359,1343.518708730741,119.72994465084201,3.474833533438168,0.04172774670691644,2.23999529610893,867.0,0.016018574659593467,3,25
599.8586864764477,350.07276717879455,130.07345234169796,3.398661980615883,0.0742516340846582,1.9984271759403198,786.0,0.020255603987536244,3,26
1156.7793633369922,1183.1755396999633,249.1272341571208,3.4091496740658,0.039324866472989786,4.557761327426286,1578.0,0.005925476221832576,4,9
