exp_0,exp_1,exp_2,exp_3,exp_4
0.2887377459153463,0.6723047320288581,0.19803547525410278,0.1469311710335019,0.4428870516444943
0.3083658268810903,0.6015069887857738,0.12101152627534557,0.12204313637562755,0.12473704351370483
0.3496464753293909,0.4743308656741319,0.13985984990136405,0.09177786176394113,0.32017103232633287
0.33329134988208214,0.6239974693899744,0.1895054687101007,0.09085891015199737,0.34226688268005634
0.3156534816852322,0.5118365721218234,0.17725378855994217,0.15164986597797442,0.17001415088186037
0.4129702520789986,0.4892656600416159,0.12950998264707608,0.011320692914748251,0.39431439053667383
0.4660614238158064,0.4414629591443887,0.18168981434457757,0.15033053613660516,0.15382505827001353
0.4036090334349856,0.4737643375221784,0.1323408111379993,0.1388443377668127,0.17933587977173607
0.4947396451695174,0.4030218578250995,0.03693719235957619,0.16258445295320526,0.37589300494957684
0.4543550740943954,0.2999758531834189,0.11203852146056076,0.14789447864962124,0.3801254936256948
0.3889579645072896,0.3992852810724755,0.07988403662572528,0.07417650784437181,0.10343593939883769
0.34825805820500594,0.47947720461284865,0.1026103912780944,0.27042326036520925,0.34316219840060613
0.36433503563539144,0.3224397651885144,0.13526064657549117,0.2041813316219178,0.21279316015499658
0.2721652329150536,0.2955349626896016,0.08432685064192555,0.112400116793061,0.12124263760777372
0.3357624554354978,0.5566717611081868,0.13630116334925177,0.18711832960808478,0.18798264225799055
0.4265228397064502,0.3750148732112309,0.05482209388812099,0.12129812384704701,0.05624880463257573
0.2660038941661232,0.3766409976341425,0.13064342623533778,0.13639772536903988,0.26734988508627816
0.16435405567093442,0.4128739142966473,0.020226509607450153,0.10846682721390254,0.38742614238168105
0.17030364600870848,0.3385914987479645,0.041645646073095385,0.05695906560275311,0.053867692196962066
0.23557135830814466,0.33635693228789565,0.13878150310919637,0.1624402566487231,0.13214130064318982
0.1691916189507856,0.23754648023092842,0.1492007462197685,0.19442239211965878,0.3275160095401743
0.227779515040167,0.3870762568996464,0.07348472573722732,0.031560943750997765,0.3592303959396329
0.29655470315564764,0.263376815954543,0.08186303761479641,0.04459107468191257,0.4083023092357275
0.2920909775991058,0.2120837737942208,0.12106494816861531,0.07905395579975347,0.45957446656807177
0.2781295023282022,0.45712443592313695,0.12158808444715023,0.08726101188488468,0.20638888319477736
0.42200283708933883,0.4434368686959977,0.07322715499199144,0.12219264594895592,0.285828479439059
0.43702597514075003,0.33431440982586036,0.040434746656076256,0.19612800391545254,0.40682177703456934
0.5437090249668663,0.5009233036761028,0.08201939554641659,0.09008931216924729,0.3481846814613068
0.37561558281938134,0.30563167115495943,0.09576722280993837,0.02429157867163328,0.17149867163783727
0.4112299617039085,0.5076251703646018,0.10478655438879661,0.18314717076092338,0.17798447667703582
0.42707506539353607,0.5492011336584828,0.24001848869568712,0.0716098921362561,0.24704939058109684
0.5361640997970766,0.5222830789542136,0.07100202433921847,0.09200510888838935,0.1973014893861425
0.6425580579704802,0.4494197088517094,0.20764899494441957,0.0754521868884296,0.495634867094215
0.5915068120553975,0.2800817498665462,0.08504583368128603,0.15674469132984215,0.07060556437058775
0.672942574688367,0.4022775997472321,0.03994167433644057,0.08621297999782021,0.2205123113234659
0.7950119580463276,0.43837171413946013,0.16464368241032384,0.13230437302277495,0.3089115695113264
0.7280981366350846,0.5927604054797305,0.07139815500259689,0.2873474363723887,0.5763000457198625
0.8350734484790134,0.4436244175480798,0.03082302071460494,0.3807684330432918,0.22917611965488466
0.777814279737647,0.45954320055166076,0.07037356288820903,0.2170755420221754,
0.7764803726739091,0.46608832081832774,0.011695262943899271,0.3013404721667749,0.2853506817995616
0.5594871446554428,0.20122548759319667,0.07792086205524162,0.16289428540194206,0.3833374036453026
0.485542724627786,0.308329195730417,0.08044119988380131,0.3810793746903377,0.5182066274024303
0.32274666337444835,0.7626006494128525,0.17001930770542326,0.21192635062983986,0.5899284581217313
0.5713089440459441,0.2904186957089548,0.09220062095802198,0.2219596168601994,0.0679964763259179
0.5088823823935672,0.5882294910257299,0.22484821424196072,0.07936217730812735,0.39051278327326827
0.4602857734255811,,0.10184962642739419,0.09278334832153726,0.3795912758256538
0.45463781040752826,,0.11204179101723692,0.40200040440349466,0.4413943227393552
0.5319364196666021,,0.08120236776895616,,0.305544993037736
0.49928051668124485,,0.09155244570189477,0.7519521973918987,0.5267156959985427
0.45620358752710993,,0.09607174322064096,0.5558636056367141,0.5734802585149923
0.508067581393591,,0.1453695882733505,0.6613317721866906,0.34553439269992847
0.6707698648667864,,0.0380352117672993,0.40207483722241405,0.12203475747332534
0.5561551804188167,,0.049310913340343404,0.4936373689033972,0.11940798819289186
0.5809238990712522,,0.12302288458632463,0.5403734900370541,0.09251531104109886
0.45310136176901,,0.03351360071790468,0.6889719593271726,
0.5773400770729415,,0.1000826871943013,0.6660439610955051,
0.6742833455167457,,0.11930797360038657,0.57185114753614,
0.4897183857493299,,0.027059956698661472,0.6771425027603016,
0.5848590023805836,,0.034551275101116455,0.4929603700617376,
0.5169532406219539,,0.034837664134481194,0.6437564149072543,
0.5020797646817803,,0.05996925918672445,0.6589604251248785,
,,0.030685530971196827,0.7505768750664285,
,,0.08357759449025899,0.7838532058523258,
,,0.09412894597645863,0.584576843997555,
,,0.0332161318367516,0.5541639995055814,
,,0.042783307125148204,,
,,0.09819023445164386,0.34714293433732185,
,,0.11015814758935796,0.303582668127937,
,,0.06753198900830445,0.327167793223372,
,,0.03929171334612177,0.32864652711433767,0.23163501969515382
0.21270349064207336,,0.17641953230989071,0.3713738040359361,0.2832008336553888
0.05706324582377216,,0.21010102616727572,0.27499737085919573,0.5771509945759137
,,0.03788527696245988,0.4049089615334019,0.3994713729333857
0.3142078249497421,,0.06997883974265282,0.33976955185212415,0.24252215570628613
0.11282017804404668,,0.0685899278199516,0.3724793990829169,0.37352431329205577
0.14321144054596377,,0.15722037017419566,0.46824057049040674,0.13575224551799364
,,0.14772433711801222,0.4367907544620019,0.454496768885167
,,0.09149045639259808,0.3887255883365299,0.03853090279070298
,,0.13598767900963565,0.3384711702095948,0.14167071753281485
,,0.03523810247944128,0.34337786101640755,0.3471181189407253
,,0.08842417518890539,0.39774531575187566,0.35167005499473053
,,0.05533888199873915,0.34755274123608687,0.49350157450330195
,,0.17146309700337317,0.3035645044380353,0.5501291708335341
,,0.19062692363353767,0.3440948666936626,0.4121821838195501
,,0.10312615395420825,0.45714634838411405,0.47226922883336736
,,0.143938654764023,0.7681426916262043,0.16189040534301755
,,0.0740021026914887,0.8064570251293699,0.338550167305781
,,0.04120426131607497,0.34760516655702434,0.17386394705912528
,,0.089546190829815,0.5162219508698531,
,,0.11063533098029874,0.4160485993741094,
,,0.06933094504016156,0.6501150386905674,
,,0.10706012333043573,0.39321036874773957,
,,0.06777682595498845,0.3864516410724451,0.2859107318817256
,,0.036478709328072546,0.21847986241560827,
,,0.12881974353341166,0.4038431581778642,
,,0.038412767188083764,0.1218085089827894,
,,0.06816354398648664,0.48583235328125496,
,,0.12021732309074641,0.1402306954185053,
,,0.04316829588305778,0.12260549999091587,0.4277315510537336
,,0.019137510011834807,0.13570160350067229,0.19205535355880965
,,0.055027530555097404,0.26402433568171896,0.04315255229421119
,,0.12743193270392056,0.1892671304576361,0.3247944972944492
,,0.03855688127715493,0.07584220512447842,0.416919798390574
,,0.11026318422342762,0.12516327295232385,0.3275518120163536
,,0.014892315045006831,0.1578767957491537,0.1746078839055858
,,0.07324722461413548,0.14434290513078524,0.4722664410139415
,,0.12842562520289103,,0.055683213615193926
,,0.09748893913145175,,0.2964889861195371
,,0.08189598224201572,,
,,0.04159841247181285,,
,,0.05818690531400314,,
,,0.15128340153552222,,
,,0.20431433668469853,,
,,0.1400688179482175,,
,,0.1141866554088677,,
,,0.0881560676337209,,
,,0.06897270396821815,,
,,0.09663585208363655,,
,,0.1371372522664918,,
,,0.20758535382451074,,
,,0.12919050114834355,,0.16279506486375692
,,0.07887776579502848,,0.24018804871505686
,,0.029064121834331283,,
,,0.23733740294635672,,0.4950786061025935
,,0.18766179247585987,,0.475421305055527
,,0.33324120988882694,,0.1673523163522476
,,0.3434470466192142,,0.05744995179300906
,,0.3344264594517386,,0.19727787329125404
,,0.2577784669340357,,
,,0.17014864408197597,,
,,0.20604460051097706,,
,,0.21666457061753294,,
,,0.13599169887300802,,
,,0.36846864994219786,,
,,0.1687656211413515,,0.15546325560077942
,,0.11184183440857585,,0.3275677868705455
,,0.22021714224422068,,0.20280557374041353
,,0.1597719076122526,,0.10699618854459876
,,0.14007268699276987,,0.10346487808172672
,,0.03405060607708021,,0.36916899241625517
,,0.06773340300324077,,0.3544151564079939
,,0.044383067826491776,,0.33954330050443177
,,0.05877367084618942,,0.5042104322098419
,,0.19390586640815763,,0.14211679010860326
,,0.05155318152114222,,0.04489268983071344
,,0.14939745454805803,,
,,0.0682401566594995,,
,,0.05826846894758376,,
,,0.10004835896323531,,0.6702442915846643
,,0.09181578152020049,,
,,0.1517912124442098,,0.4770352598040931
,,0.09977774953132253,,0.30885486888738223
,,0.11391235899787032,,0.41459122182484553
,,0.02097089991451733,,0.3580219846861725
,,0.11235807946112554,,0.32900472760410604
,,0.08581209710355973,,0.45190265297867915
,,0.11496664323632311,,0.24265758393573347
,,0.054533861085455666,,0.40596021527630616
,,0.04808198014732551,,0.26017360783009463
,,0.14480523183262253,,
,,0.05775724192826498,,
,,0.15043906031392687,,
,,0.10437456804468492,,
,,0.05023902275706003,,
,,0.07784460795070144,,
,,0.21399517181854494,,
,,0.1653966023346807,,
,,0.17624050990600262,,
,,0.292038237291123,,
,,0.15578159238075742,,
,,0.1765812733003932,,
,,0.2007428280871634,,
,,0.14010536582045566,,0.07560908265821982
,,0.16991790272198418,,0.28929016194996693
,,0.10204978470275658,,0.3893503282686595
,,0.1779899664238417,,0.16266415364760026
,,0.048200650183100074,,0.4170349155894169
,,0.04081949773546807,,0.3031195755118741
,,0.11132451874389282,,0.1875617679392772
,,0.061427782733745,,0.09745238917934732
,,0.11388976240180536,,0.4270664522132492
,,0.05982065593801268,,0.05365122510347775
,,0.012944510721668016,,0.1784659784336841
,,0.02658415824601005,,0.2994758800990551
,,0.07137327692790825,,0.336372498952565
,,0.05196869769082728,,0.3906862390044016
,,0.08276296452847866,,0.16475300910751506
,,0.10551526747922188,,0.07763357077857819
,,0.1144421602231658,,0.1854655982441293
,,0.1205186306630472,,0.0554074592386567
,,0.13257344152449693,,
,,0.15699642837008415,,
,,0.18097854614818967,,
,,0.08705173547785527,,
,,0.031018137844301227,,
,,0.0529440820919427,,
,,0.07059117731439626,,
,,0.12122552934199012,,
,,,,
,,,,0.29628486482326477
,,,,0.24938606652521364
,,,,0.17145683689269361
,,,,0.22677060405596203
,,,,0.11223647751983937
,,,,0.19595614139218448
,,,,0.12539820737034182
,,,,0.20916778432917169
,,,,0.1307335875360923
,,,,0.21587272683646597
,,,,0.07339948742523708
,,,,0.26095407870910675
,,,,0.5498127555797467
,,,,0.3886114870891184
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.1373588854723082
,,,,0.4026775875937709
,,,,
,,,,
,,,,
,,,,
,,,,0.31371129597625025
,,,,0.3182567273957356
,,,,0.32548765070978086
,,,,0.5000732087192509
,,,,0.7116810701374255
,,,,0.5715000671419566
,,,,0.4271819977725005
,,,,0.5557461140544885
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.412517708099897
,,,,0.316434369491983
,,,,0.1666048754466714
,,,,0.2886671677951959
,,,,0.3270643143013029
,,,,0.26142531169723604
,,,,0.35802836383284237
,,,,0.19265398575285078
,,,,0.2802810012630098
,,,,0.4078847393545224
,,,,0.0971659925879076
,,,,0.32384622291602666
,,,,0.5653505277378448
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.3441171188220032
,,,,0.5850100318541221
,,,,0.45507876460943586
,,,,0.2923062999578135
,,,,0.4418735195854757
,,,,0.42392972868602374
,,,,0.33232346860716205
,,,,0.35325469730048487
,,,,0.6690948764401891
,,,,0.2531027456586822
,,,,0.1928793901741567
,,,,0.5404566949626489
,,,,0.2220256268264678
,,,,0.45043021533549354
,,,,
,,,,0.266068408246674
,,,,0.4363290828656891
,,,,0.5070143641336682
,,,,0.35643616691608554
,,,,0.4823071614137355
,,,,0.37764160624811044
,,,,0.23880186295679234
,,,,0.3629861632548636
,,,,0.30438702954560554
,,,,0.24438363680203934
,,,,0.26195051930503277
,,,,0.2056222873953916
,,,,0.21635911164320304
,,,,0.09092489076083711
,,,,0.49784782175968656
,,,,
,,,,
,,,,
,,,,
,,,,0.12960436588450475
,,,,
,,,,
,,,,0.22869862975991495
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.16081863437314245
,,,,0.16576732071718198
,,,,0.29679953527664776
,,,,0.18832006125127995
,,,,0.17443493205551178
,,,,
,,,,
,,,,
,,,,0.3970739691743969
,,,,0.24541487215532443
,,,,0.19034783467911615
,,,,0.09995879862038685
,,,,0.38017856754062346
,,,,0.36656124779337806
,,,,0.2872603018460728
,,,,0.3087887708074385
,,,,0.1211819376905317
,,,,0.1330573116378118
,,,,0.3727044590720509
,,,,0.25451022274815044
,,,,0.2590264600213976
,,,,0.023942471173611844
,,,,0.29841093213459013
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.4196110513195229
,,,,0.34359851022700655
,,,,0.21463275838763
,,,,
,,,,
,,,,
,,,,0.2625841926538941
,,,,
,,,,0.24901628064395545
,,,,0.2079638032940807
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.4621179006531586
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
